,t,x,y,z,Sx,Sy,Sz
1439,2,3.1052631578947367,-3.4210526315789473,8.0,0.0009850515811119826,-0.001085226318174218,0.002537760005576633
1440,2,3.3421052631578947,-3.4210526315789473,-8.0,0.001086758259566958,-0.0011124297145173585,-0.0026013741016405927
1441,2,3.3421052631578947,-3.4210526315789473,-7.157894736842105,0.0016168695832785459,-0.0016550633529622914,-0.003462901784659563
1442,2,3.3421052631578947,-3.4210526315789473,-6.315789473684211,0.002449618025709286,-0.0025074830184425765,-0.0046291994186632174
1443,2,3.3421052631578947,-3.4210526315789473,-5.473684210526316,0.0037675116827824732,-0.0038565080217458384,-0.006170412834793341
1444,2,3.3421052631578947,-3.4210526315789473,-4.631578947368421,0.005844287664532189,-0.005982341703851847,-0.00809917030675327
1445,2,3.3421052631578947,-3.4210526315789473,-3.7894736842105265,0.009036852917980748,-0.009250321884547223,-0.010246510395190771
1446,2,3.3421052631578947,-3.4210526315789473,-2.947368421052632,0.013661465605116026,-0.013984177391063647,-0.012047906675377914
1447,2,3.3421052631578947,-3.4210526315789473,-2.105263157894737,0.01962126180866675,-0.020084756182099824,-0.012359849958215277
1448,2,3.3421052631578947,-3.4210526315789473,-1.2631578947368425,0.025811607691322853,-0.026421330707653314,-0.009755568261287382
1449,2,3.3421052631578947,-3.4210526315789473,-0.4210526315789478,0.029967115103700766,-0.030674999712449604,-0.0037753845799938014
1450,2,3.3421052631578947,-3.4210526315789473,0.4210526315789469,0.029967115103700766,-0.030674999712449604,0.0037753845799937936
1451,2,3.3421052631578947,-3.4210526315789473,1.2631578947368425,0.025811607691322853,-0.026421330707653314,0.009755568261287382
1452,2,3.3421052631578947,-3.4210526315789473,2.1052631578947363,0.019621261808666766,-0.020084756182099837,0.012359849958215282
1453,2,3.3421052631578947,-3.4210526315789473,2.94736842105263,0.013661465605116038,-0.01398417739106366,0.012047906675377917
1454,2,3.3421052631578947,-3.4210526315789473,3.7894736842105257,0.009036852917980757,-0.009250321884547233,0.010246510395190778
1455,2,3.3421052631578947,-3.4210526315789473,4.631578947368421,0.0058442876645321854,-0.0059823417038518435,0.008099170306753264
1456,2,3.3421052631578947,-3.4210526315789473,5.473684210526315,0.003767511682782474,-0.00385650802174584,0.006170412834793343
1457,2,3.3421052631578947,-3.4210526315789473,6.315789473684209,0.002449618025709288,-0.0025074830184425786,0.004629199418663222
1458,2,3.3421052631578947,-3.4210526315789473,7.157894736842104,0.0016168695832785487,-0.001655063352962294,0.0034629017846595682
1459,2,3.3421052631578947,-3.4210526315789473,8.0,0.001086758259566958,-0.0011124297145173583,0.0026013741016405923
1460,2,3.5789473684210527,-3.4210526315789473,-8.0,0.0011902308732977059,-0.0011377206877110425,-0.002660516069724284
1461,2,3.5789473684210527,-3.4210526315789473,-7.157894736842105,0.001756772362192691,-0.001679267699154778,-0.003513544724385382
1462,2,3.5789473684210527,-3.4210526315789473,-6.315789473684211,0.0026357220873944164,-0.002519440230597604,-0.0046512742718725
1463,2,3.5789473684210527,-3.4210526315789473,-5.473684210526316,0.004005672444174545,-0.003828951601049198,-0.006126322561678717
1464,2,3.5789473684210527,-3.4210526315789473,-4.631578947368421,0.0061248862394144635,-0.005854670670028531,-0.007926323368654013
1465,2,3.5789473684210527,-3.4210526315789473,-3.7894736842105265,0.009311807656960472,-0.00890099261327104,-0.009859561048546385
1466,2,3.5789473684210527,-3.4210526315789473,-2.947368421052632,0.013813865202547015,-0.013204429973022883,-0.011376124284450484
1467,2,3.5789473684210527,-3.4210526315789473,-2.105263157894737,0.019463614162956677,-0.018604925302826234,-0.011449184801739223
1468,2,3.5789473684210527,-3.4210526315789473,-1.2631578947368425,0.025188767196387848,-0.02407749805537074,-0.008890153128136891
1469,2,3.5789473684210527,-3.4210526315789473,-0.4210526315789478,0.028963466774919577,-0.02768566677014371,-0.003407466679402306
1470,2,3.5789473684210527,-3.4210526315789473,0.4210526315789469,0.028963466774919577,-0.02768566677014371,0.0034074666794022992
1471,2,3.5789473684210527,-3.4210526315789473,1.2631578947368425,0.025188767196387848,-0.02407749805537074,0.008890153128136891
1472,2,3.5789473684210527,-3.4210526315789473,2.1052631578947363,0.019463614162956677,-0.018604925302826234,0.01144918480173922
1473,2,3.5789473684210527,-3.4210526315789473,2.94736842105263,0.01381386520254703,-0.013204429973022895,0.011376124284450487
1474,2,3.5789473684210527,-3.4210526315789473,3.7894736842105257,0.009311807656960483,-0.008900992613271048,0.009859561048546392
1475,2,3.5789473684210527,-3.4210526315789473,4.631578947368421,0.006124886239414463,-0.005854670670028531,0.00792632336865401
1476,2,3.5789473684210527,-3.4210526315789473,5.473684210526315,0.004005672444174546,-0.0038289516010491984,0.006126322561678717
1477,2,3.5789473684210527,-3.4210526315789473,6.315789473684209,0.0026357220873944186,-0.0025194402305976065,0.004651274271872502
1478,2,3.5789473684210527,-3.4210526315789473,7.157894736842104,0.0017567723621926914,-0.0016792676991547785,0.0035135447243853824
1479,2,3.5789473684210527,-3.4210526315789473,8.0,0.001190230873297707,-0.0011377206877110433,0.0026605160697242857
1480,2,3.81578947368421,-3.4210526315789473,-8.0,0.0012946672532340268,-0.0011607361580718862,-0.0027143368619527183
1481,2,3.81578947368421,-3.4210526315789473,-7.157894736842105,0.0018953885271173238,-0.0016993138518982907,-0.0035554874439718076
1482,2,3.81578947368421,-3.4210526315789473,-6.315789473684211,0.002815581928221171,-0.0025243148321982918,-0.004660273536366077
1483,2,3.81578947368421,-3.4210526315789473,-5.473684210526316,0.0042278328052788375,-0.003790470790939648,-0.006064753265503437
1484,2,3.81578947368421,-3.4210526315789473,-4.631578947368421,0.006372311128862532,-0.005713106529325029,-0.00773466730124004
1485,2,3.81578947368421,-3.4210526315789473,-3.7894736842105265,0.009527679279335668,-0.008542057284921634,-0.009461971146374733
1486,2,3.81578947368421,-3.4210526315789473,-2.947368421052632,0.013877110159048888,-0.012441547039147282,-0.010718871295265352
1487,2,3.81578947368421,-3.4210526315789473,-2.105263157894737,0.01919724574027253,-0.01721132376714089,-0.010591583856702088
1488,2,3.81578947368421,-3.4210526315789473,-1.2631578947368425,0.02446316767494555,-0.021932495156847732,-0.008098152057913012
1489,2,3.81578947368421,-3.4210526315789473,-0.4210526315789478,0.027876775516801604,-0.024992971152994543,-0.00307605798806087
1490,2,3.81578947368421,-3.4210526315789473,0.4210526315789469,0.027876775516801604,-0.024992971152994543,0.003076057988060864
1491,2,3.81578947368421,-3.4210526315789473,1.2631578947368425,0.02446316767494555,-0.021932495156847732,0.008098152057913012
1492,2,3.81578947368421,-3.4210526315789473,2.1052631578947363,0.019197245740272543,-0.017211323767140903,0.010591583856702091
1493,2,3.81578947368421,-3.4210526315789473,2.94736842105263,0.01387711015904891,-0.012441547039147299,0.01071887129526536
1494,2,3.81578947368421,-3.4210526315789473,3.7894736842105257,0.009527679279335677,-0.008542057284921642,0.009461971146374742
1495,2,3.81578947368421,-3.4210526315789473,4.631578947368421,0.00637231112886253,-0.005713106529325028,0.007734667301240038
1496,2,3.81578947368421,-3.4210526315789473,5.473684210526315,0.004227832805278843,-0.003790470790939653,0.006064753265503444
1497,2,3.81578947368421,-3.4210526315789473,6.315789473684209,0.0028155819282211737,-0.002524314832198294,0.0046602735363660795
1498,2,3.81578947368421,-3.4210526315789473,7.157894736842104,0.0018953885271173231,-0.0016993138518982898,0.003555487443971806
1499,2,3.81578947368421,-3.4210526315789473,8.0,0.0012946672532340268,-0.0011607361580718862,0.0027143368619527183
1500,2,4.052631578947368,-3.4210526315789473,-8.0,0.001399248221928006,-0.0011811835639651998,-0.0027621523341955444
1501,2,4.052631578947368,-3.4210526315789473,-7.157894736842105,0.002031531311493098,-0.0017149290291824854,-0.003588159199520277
1502,2,4.052631578947368,-3.4210526315789473,-6.315789473684211,0.002987648200305427,-0.002522040688569516,-0.004656075117359108
1503,2,4.052631578947368,-3.4210526315789473,-5.473684210526316,0.004432400650924886,-0.0037416369131184103,-0.005986619060989456
1504,2,4.052631578947368,-3.4210526315789473,-4.631578947368421,0.006586031852375848,-0.0055596372779796125,-0.007526893545572399
1505,2,4.052631578947368,-3.4210526315789473,-3.7894736842105265,0.009687534285910964,-0.008177788682911854,-0.009058473617994669
1506,2,4.052631578947368,-3.4210526315789473,-2.947368421052632,0.013861895923274914,-0.011701600454712592,-0.01008137885329085
1507,2,4.052631578947368,-3.4210526315789473,-2.105263157894737,0.018843903441834058,-0.01590719121713265,-0.009789040749004708
1508,2,4.052631578947368,-3.4210526315789473,-1.2631578947368425,0.023666595128144233,-0.019978294588693185,-0.007376601078902101
1509,2,4.052631578947368,-3.4210526315789473,-0.4210526315789478,0.026743629085526386,-0.022575790786483314,-0.0027785588660287188
1510,2,4.052631578947368,-3.4210526315789473,0.4210526315789469,0.026743629085526407,-0.02257579078648333,0.002778558866028715
1511,2,4.052631578947368,-3.4210526315789473,1.2631578947368425,0.023666595128144233,-0.019978294588693185,0.007376601078902101
1512,2,4.052631578947368,-3.4210526315789473,2.1052631578947363,0.01884390344183406,-0.01590719121713265,0.009789040749004706
1513,2,4.052631578947368,-3.4210526315789473,2.94736842105263,0.013861895923274935,-0.011701600454712607,0.010081378853290857
1514,2,4.052631578947368,-3.4210526315789473,3.7894736842105257,0.009687534285910964,-0.008177788682911854,0.009058473617994667
1515,2,4.052631578947368,-3.4210526315789473,4.631578947368421,0.006586031852375849,-0.0055596372779796125,0.0075268935455723995
1516,2,4.052631578947368,-3.4210526315789473,5.473684210526315,0.004432400650924887,-0.0037416369131184116,0.005986619060989459
1517,2,4.052631578947368,-3.4210526315789473,6.315789473684209,0.0029876482003054292,-0.0025220406885695184,0.004656075117359109
1518,2,4.052631578947368,-3.4210526315789473,7.157894736842104,0.002031531311493101,-0.0017149290291824878,0.0035881591995202814
1519,2,4.052631578947368,-3.4210526315789473,8.0,0.0013992482219280073,-0.0011811835639652009,0.002762152334195547
1520,2,4.289473684210526,-3.4210526315789473,-8.0,0.0015031615223953568,-0.0011988404779840272,-0.002803442348516494
1521,2,4.289473684210526,-3.4210526315789473,-7.157894736842105,0.002164084238027807,-0.0017259567542553065,-0.003611232593518795
1522,2,4.289473684210526,-3.4210526315789473,-6.315789473684211,0.003150572843463179,-0.0025127268076700206,-0.004638880260313884
1523,2,4.289473684210526,-3.4210526315789473,-5.473684210526316,0.004618208390510818,-0.0036832336856834754,-0.005893173897093561
1524,2,4.289473684210526,-3.4210526315789473,-4.631578947368421,0.006766212161448655,-0.0053963655275357375,-0.00730584871420223
1525,2,4.289473684210526,-3.4210526315789473,-3.7894736842105265,0.00979517774686541,-0.007812104951487753,-0.008653408561647973
1526,2,4.289473684210526,-3.4210526315789473,-2.947368421052632,0.013778830663932902,-0.01098925144976244,-0.009467662787487641
1527,2,4.289473684210526,-3.4210526315789473,-2.105263157894737,0.01842289165584873,-0.014693103774603283,-0.009041910015140483
1528,2,4.289473684210526,-3.4210526315789473,-1.2631578947368425,0.022825011425434465,-0.018203996842371048,-0.0067214757571831575
1529,2,4.289473684210526,-3.4210526315789473,-0.4210526315789478,0.02559233439301063,-0.02041106423982443,-0.0025121309833630095
1530,2,4.289473684210526,-3.4210526315789473,0.4210526315789469,0.02559233439301063,-0.02041106423982443,0.0025121309833630043
1531,2,4.289473684210526,-3.4210526315789473,1.2631578947368425,0.022825011425434465,-0.018203996842371048,0.0067214757571831575
1532,2,4.289473684210526,-3.4210526315789473,2.1052631578947363,0.018422891655848733,-0.014693103774603287,0.009041910015140481
1533,2,4.289473684210526,-3.4210526315789473,2.94736842105263,0.013778830663932913,-0.010989251449762448,0.009467662787487643
1534,2,4.289473684210526,-3.4210526315789473,3.7894736842105257,0.009795177746865412,-0.0078121049514877534,0.008653408561647973
1535,2,4.289473684210526,-3.4210526315789473,4.631578947368421,0.006766212161448655,-0.0053963655275357375,0.00730584871420223
1536,2,4.289473684210526,-3.4210526315789473,5.473684210526315,0.0046182083905108185,-0.003683233685683476,0.00589317389709356
1537,2,4.289473684210526,-3.4210526315789473,6.315789473684209,0.003150572843463179,-0.0025127268076700206,0.004638880260313882
1538,2,4.289473684210526,-3.4210526315789473,7.157894736842104,0.0021640842380278085,-0.0017259567542553076,0.0036112325935187973
1539,2,4.289473684210526,-3.4210526315789473,8.0,0.0015031615223953577,-0.0011988404779840276,0.002803442348516496
1540,2,4.526315789473684,-3.4210526315789473,-8.0,0.0016056227695523731,-0.0012135520932663284,-0.002837844895022799
1541,2,4.526315789473684,-3.4210526315789473,-7.157894736842105,0.0022920278056578355,-0.0017323465972995272,-0.0036246021112728566
1542,2,4.526315789473684,-3.4210526315789473,-6.315789473684211,0.0033032329163640486,-0.0024966295298100368,-0.004609162208880068
1543,2,4.526315789473684,-3.4210526315789473,-5.473684210526316,0.004784506891621482,-0.0036161970692487953,-0.005785915310798073
1544,2,4.526315789473684,-3.4210526315789473,-4.631578947368421,0.006913618339894984,-0.005225409210385744,-0.0070744001617530075
1545,2,4.526315789473684,-3.4210526315789473,-3.7894736842105265,0.009854914535728027,-0.007448481916538625,-0.008250626122935093
1546,2,4.526315789473684,-3.4210526315789473,-2.947368421052632,0.013638102845013515,-0.010307868429370681,-0.008880625108380894
1547,2,4.526315789473684,-3.4210526315789473,-2.105263157894737,0.017950989432737836,-0.013567608292185574,-0.00834929741057574
1548,2,4.526315789473684,-3.4210526315789473,-1.2631578947368425,0.02195920407514564,-0.0165970728474938,-0.0061281499744592505
1549,2,4.526315789473684,-3.4210526315789473,-0.4210526315789478,0.02444428634666975,-0.0184753327038783,-0.002273887102015793
1550,2,4.526315789473684,-3.4210526315789473,0.4210526315789469,0.024444286346669758,-0.018475332703878303,0.0022738871020157887
1551,2,4.526315789473684,-3.4210526315789473,1.2631578947368425,0.02195920407514564,-0.0165970728474938,0.0061281499744592505
1552,2,4.526315789473684,-3.4210526315789473,2.1052631578947363,0.017950989432737836,-0.013567608292185574,0.008349297410575737
1553,2,4.526315789473684,-3.4210526315789473,2.94736842105263,0.013638102845013522,-0.010307868429370686,0.008880625108380894
1554,2,4.526315789473684,-3.4210526315789473,3.7894736842105257,0.00985491453572803,-0.007448481916538629,0.008250626122935093
1555,2,4.526315789473684,-3.4210526315789473,4.631578947368421,0.006913618339894984,-0.005225409210385744,0.0070744001617530075
1556,2,4.526315789473684,-3.4210526315789473,5.473684210526315,0.004784506891621482,-0.0036161970692487953,0.005785915310798071
1557,2,4.526315789473684,-3.4210526315789473,6.315789473684209,0.003303232916364049,-0.002496629529810037,0.004609162208880068
1558,2,4.526315789473684,-3.4210526315789473,7.157894736842104,0.002292027805657837,-0.0017323465972995283,0.0036246021112728588
1559,2,4.526315789473684,-3.4210526315789473,8.0,0.0016056227695523738,-0.001213552093266329,0.0028378448950228
1560,2,4.763157894736842,-3.4210526315789473,-8.0,0.0017058929835477162,-0.0012252270047580283,-0.0028651462265110814
1561,2,4.763157894736842,-3.4210526315789473,-7.157894736842105,0.002414458979493314,-0.0017341418084758612,-0.0036283582454264174
1562,2,4.763157894736842,-3.4210526315789473,-6.315789473684211,0.0034447414002462557,-0.0024741236576354326,-0.004567612906403876
1563,2,4.763157894736842,-3.4210526315789473,-5.473684210526316,0.004930940977938225,-0.003541559818408671,-0.005666495709453874
1564,2,4.763157894736842,-3.4210526315789473,-4.631578947368421,0.007029514377963401,-0.005048822481410179,-0.0068353288979091644
1565,2,4.763157894736842,-3.4210526315789473,-3.7894736842105265,0.009871334050667169,-0.007089908434180841,-0.007853437034784931
1566,2,4.763157894736842,-3.4210526315789473,-2.947368421052632,0.013449247709706973,-0.009659680675480146,-0.008322186428105973
1567,2,4.763157894736842,-3.4210526315789473,-2.105263157894737,0.017442515910778323,-0.012527773858570066,-0.0077093992975815805
1568,2,4.763157894736842,-3.4210526315789473,-1.2631578947368425,0.021085499788663503,-0.015144281616167158,-0.005591734750584798
1569,2,4.763157894736842,-3.4210526315789473,-0.4210526315789478,0.02331524789856685,-0.016745758159191663,-0.0020610163888235915
1570,2,4.763157894736842,-3.4210526315789473,0.4210526315789469,0.02331524789856685,-0.016745758159191663,0.002061016388823587
1571,2,4.763157894736842,-3.4210526315789473,1.2631578947368425,0.021085499788663503,-0.015144281616167158,0.005591734750584798
1572,2,4.763157894736842,-3.4210526315789473,2.1052631578947363,0.017442515910778323,-0.012527773858570066,0.007709399297581577
1573,2,4.763157894736842,-3.4210526315789473,2.94736842105263,0.013449247709706978,-0.009659680675480151,0.008322186428105971
1574,2,4.763157894736842,-3.4210526315789473,3.7894736842105257,0.009871334050667176,-0.007089908434180845,0.007853437034784935
1575,2,4.763157894736842,-3.4210526315789473,4.631578947368421,0.007029514377963401,-0.005048822481410179,0.0068353288979091644
1576,2,4.763157894736842,-3.4210526315789473,5.473684210526315,0.004930940977938227,-0.0035415598184086717,0.005666495709453874
1577,2,4.763157894736842,-3.4210526315789473,6.315789473684209,0.0034447414002462613,-0.0024741236576354365,0.004567612906403881
1578,2,4.763157894736842,-3.4210526315789473,7.157894736842104,0.0024144589794933163,-0.0017341418084758625,0.00362835824542642
1579,2,4.763157894736842,-3.4210526315789473,8.0,0.0017058929835477173,-0.0012252270047580292,0.0028651462265110836
1580,2,5.0,-3.4210526315789473,-8.0,0.0018032925076037442,-0.0012338317157288775,-0.0028852680121659907
1581,2,5.0,-3.4210526315789473,-7.157894736842105,0.0025306037990063656,-0.0017314657572148815,-0.0036227591227880602
1582,2,5.0,-3.4210526315789473,-6.315789473684211,0.003574446871632363,-0.002445674175327406,-0.004515090785219827
1583,2,5.0,-3.4210526315789473,-5.473684210526316,0.005057511798022639,-0.0034604028091733846,-0.005536644494677416
1584,2,5.0,-3.4210526315789473,-4.631578947368421,0.007115553744990216,-0.004868536772888042,-0.006591249784833044
1585,2,5.0,-3.4210526315789473,-3.7894736842105265,0.00984912677476355,-0.006738876214311903,-0.007464601345083954
1586,2,5.0,-3.4210526315789473,-2.947368421052632,0.013221000119617625,-0.00904594745026469,-0.007793431649458811
1587,2,5.0,-3.4210526315789473,-2.105263157894737,0.016909491639644895,-0.011569652174493876,-0.007119785953534694
1588,2,5.0,-3.4210526315789473,-1.2631578947368425,0.020216468996039818,-0.013832320892027244,-0.005107318483210062
1589,2,5.0,-3.4210526315789473,-0.4210526315789478,0.022216482757232033,-0.015200751360211394,-0.0018708617058721734
1590,2,5.0,-3.4210526315789473,0.4210526315789469,0.022216482757232033,-0.015200751360211394,0.0018708617058721692
1591,2,5.0,-3.4210526315789473,1.2631578947368425,0.020216468996039818,-0.013832320892027244,0.005107318483210062
1592,2,5.0,-3.4210526315789473,2.1052631578947363,0.016909491639644895,-0.011569652174493876,0.007119785953534691
1593,2,5.0,-3.4210526315789473,2.94736842105263,0.013221000119617634,-0.009045947450264696,0.007793431649458811
1594,2,5.0,-3.4210526315789473,3.7894736842105257,0.009849126774763559,-0.006738876214311909,0.007464601345083958
1595,2,5.0,-3.4210526315789473,4.631578947368421,0.007115553744990219,-0.004868536772888044,0.006591249784833045
1596,2,5.0,-3.4210526315789473,5.473684210526315,0.005057511798022641,-0.0034604028091733854,0.005536644494677416
1597,2,5.0,-3.4210526315789473,6.315789473684209,0.003574446871632366,-0.002445674175327408,0.0045150907852198295
1598,2,5.0,-3.4210526315789473,7.157894736842104,0.0025306037990063678,-0.0017314657572148834,0.0036227591227880633
1599,2,5.0,-3.4210526315789473,8.0,0.0018032925076037442,-0.0012338317157288775,0.0028852680121659907
1600,2,0.5,-2.8947368421052633,-8.0,9.597829937640154e-05,-0.0005556638384949563,-0.0015356527900224246
1601,2,0.5,-2.8947368421052633,-7.157894736842105,0.00015560515969360785,-0.0009008719771735191,-0.0022276107071927016
1602,2,0.5,-2.8947368421052633,-6.315789473684211,0.00026313757050930726,-0.0015234280397907263,-0.003323842995907039
1603,2,0.5,-2.8947368421052633,-5.473684210526316,0.0004663892131578567,-0.0027001480761770654,-0.005105734544043905
1604,2,0.5,-2.8947368421052633,-4.631578947368421,0.0008694090029860099,-0.005033420543603216,-0.008053472869765144
1605,2,0.5,-2.8947368421052633,-3.7894736842105265,0.001702654749066943,-0.009857474863019145,-0.012904330729770517
1606,2,0.5,-2.8947368421052633,-2.947368421052632,0.0034578531302768218,-0.020019149701602654,-0.020383134241631795
1607,2,0.5,-2.8947368421052633,-2.105263157894737,0.006997806066908817,-0.040513614071577365,-0.029464446597510813
1608,2,0.5,-2.8947368421052633,-1.2631578947368425,0.012905952487752004,-0.0747186722975116,-0.032604511548005075
1609,2,0.5,-2.8947368421052633,-0.4210526315789478,0.018746146728666525,-0.1085303231659641,-0.01578622882414025
1610,2,0.5,-2.8947368421052633,0.4210526315789469,0.01874614672866653,-0.10853032316596414,0.01578622882414022
1611,2,0.5,-2.8947368421052633,1.2631578947368425,0.012905952487752004,-0.0747186722975116,0.032604511548005075
1612,2,0.5,-2.8947368421052633,2.1052631578947363,0.006997806066908824,-0.0405136140715774,0.029464446597510827
1613,2,0.5,-2.8947368421052633,2.94736842105263,0.0034578531302768252,-0.020019149701602672,0.020383134241631802
1614,2,0.5,-2.8947368421052633,3.7894736842105257,0.0017026547490669433,-0.009857474863019147,0.012904330729770515
1615,2,0.5,-2.8947368421052633,4.631578947368421,0.0008694090029860095,-0.005033420543603212,0.008053472869765141
1616,2,0.5,-2.8947368421052633,5.473684210526315,0.00046638921315785654,-0.0027001480761770645,0.005105734544043903
1617,2,0.5,-2.8947368421052633,6.315789473684209,0.00026313757050930737,-0.001523428039790727,0.0033238429959070396
1618,2,0.5,-2.8947368421052633,7.157894736842104,0.00015560515969360782,-0.000900871977173519,0.002227610707192701
1619,2,0.5,-2.8947368421052633,8.0,9.597829937640151e-05,-0.0005556638384949562,0.0015356527900224242
1620,2,0.7368421052631579,-2.8947368421052633,-8.0,0.0001447788133696169,-0.0005687739096663521,-0.0015718842594415548
1621,2,0.7368421052631579,-2.8947368421052633,-7.157894736842105,0.00023422129833810176,-0.0009201551006139713,-0.0022752926124272746
1622,2,0.7368421052631579,-2.8947368421052633,-6.315789473684211,0.0003949567899247575,-0.0015516159604186902,-0.0033853439136407788
1623,2,0.7368421052631579,-2.8947368421052633,-5.473684210526316,0.0006973329915641286,-0.0027395224668590764,-0.005180187937333526
1624,2,0.7368421052631579,-2.8947368421052633,-4.631578947368421,0.001293017409511113,-0.0050797112516508015,-0.008127538002641283
1625,2,0.7368421052631579,-2.8947368421052633,-3.7894736842105265,0.0025135160801781986,-0.009874527457842924,-0.012926654126630738
1626,2,0.7368421052631579,-2.8947368421052633,-2.947368421052632,0.005052373328464758,-0.01984860950468298,-0.020209493313859034
1627,2,0.7368421052631579,-2.8947368421052633,-2.105263157894737,0.01008749038310004,-0.03962942650503588,-0.02882140109457155
1628,2,0.7368421052631579,-2.8947368421052633,-1.2631578947368425,0.018324176637934824,-0.0719878367918868,-0.031412874236459706
1629,2,0.7368421052631579,-2.8947368421052633,-0.4210526315789478,0.026320099555787724,-0.10340039111202322,-0.015040056889021575
1630,2,0.7368421052631579,-2.8947368421052633,0.4210526315789469,0.026320099555787724,-0.10340039111202322,0.015040056889021542
1631,2,0.7368421052631579,-2.8947368421052633,1.2631578947368425,0.018324176637934824,-0.0719878367918868,0.031412874236459706
1632,2,0.7368421052631579,-2.8947368421052633,2.1052631578947363,0.010087490383100051,-0.03962942650503592,0.028821401094571566
1633,2,0.7368421052631579,-2.8947368421052633,2.94736842105263,0.005052373328464761,-0.019848609504682993,0.020209493313859038
1634,2,0.7368421052631579,-2.8947368421052633,3.7894736842105257,0.0025135160801782017,-0.009874527457842935,0.012926654126630747
1635,2,0.7368421052631579,-2.8947368421052633,4.631578947368421,0.0012930174095111121,-0.005079711251650798,0.008127538002641278
1636,2,0.7368421052631579,-2.8947368421052633,5.473684210526315,0.000697332991564128,-0.0027395224668590747,0.005180187937333522
1637,2,0.7368421052631579,-2.8947368421052633,6.315789473684209,0.00039495678992475784,-0.0015516159604186917,0.0033853439136407805
1638,2,0.7368421052631579,-2.8947368421052633,7.157894736842104,0.00023422129833810165,-0.0009201551006139708,0.002275292612427273
1639,2,0.7368421052631579,-2.8947368421052633,8.0,0.00014477881336961675,-0.0005687739096663516,0.0015718842594415533
1640,2,0.9736842105263157,-2.8947368421052633,-8.0,0.00019725052501902418,-0.0005864204797862882,-0.001620652962318469
1641,2,0.9736842105263157,-2.8947368421052633,-7.157894736842105,0.0003181760527928,-0.0009459288056002164,-0.0023390239556659895
1642,2,0.9736842105263157,-2.8947368421052633,-6.315789473684211,0.0005344459110571801,-0.001588893249088914,-0.0034666761798303578
1643,2,0.9736842105263157,-2.8947368421052633,-5.473684210526316,0.0009386742338164996,-0.002790653127562567,-0.005276871368481944
1644,2,0.9736842105263157,-2.8947368421052633,-4.631578947368421,0.0017280129541848164,-0.005137335809738644,-0.00821973729558183
1645,2,0.9736842105263157,-2.8947368421052633,-3.7894736842105265,0.0033256786571364445,-0.0098871527644597,-0.012943181800747246
1646,2,0.9736842105263157,-2.8947368421052633,-2.947368421052632,0.006593684576401373,-0.01960284603795003,-0.019959261420458212
1647,2,0.9736842105263157,-2.8947368421052633,-2.105263157894737,0.012931956819245137,-0.03844635811126933,-0.02796098771728679
1648,2,0.9736842105263157,-2.8947368421052633,-1.2631578947368425,0.023031303157790412,-0.06847144182045799,-0.02987844733983622
1649,2,0.9736842105263157,-2.8947368421052633,-0.4210526315789478,0.03260794181737905,-0.09694252972734312,-0.014100731596704469
1650,2,0.9736842105263157,-2.8947368421052633,0.4210526315789469,0.03260794181737906,-0.09694252972734317,0.014100731596704443
1651,2,0.9736842105263157,-2.8947368421052633,1.2631578947368425,0.023031303157790412,-0.06847144182045799,0.02987844733983622
1652,2,0.9736842105263157,-2.8947368421052633,2.1052631578947363,0.012931956819245142,-0.03844635811126934,0.027960987717286785
1653,2,0.9736842105263157,-2.8947368421052633,2.94736842105263,0.006593684576401376,-0.01960284603795004,0.019959261420458212
1654,2,0.9736842105263157,-2.8947368421052633,3.7894736842105257,0.003325678657136448,-0.00988715276445971,0.012943181800747256
1655,2,0.9736842105263157,-2.8947368421052633,4.631578947368421,0.0017280129541848164,-0.005137335809738644,0.00821973729558183
1656,2,0.9736842105263157,-2.8947368421052633,5.473684210526315,0.0009386742338165003,-0.0027906531275625687,0.005276871368481947
1657,2,0.9736842105263157,-2.8947368421052633,6.315789473684209,0.0005344459110571805,-0.0015888932490889152,0.003466676179830359
1658,2,0.9736842105263157,-2.8947368421052633,7.157894736842104,0.00031817605279280033,-0.0009459288056002172,0.0023390239556659916
1659,2,0.9736842105263157,-2.8947368421052633,8.0,0.00019725052501902418,-0.0005864204797862882,0.001620652962318469
1660,2,1.2105263157894737,-2.8947368421052633,-8.0,0.000254321778702094,-0.0006081607751571813,-0.0016807352331616647
1661,2,1.2105263157894737,-2.8947368421052633,-7.157894736842105,0.0004087247876641143,-0.0009773853618054908,-0.00241680744010085
1662,2,1.2105263157894737,-2.8947368421052633,-6.315789473684211,0.0006832024408558764,-0.0016337449672640524,-0.0035645344740306596
1663,2,1.2105263157894737,-2.8947368421052633,-5.473684210526316,0.0011920941069090472,-0.0028506598208694607,-0.005390338570371344
1664,2,1.2105263157894737,-2.8947368421052633,-4.631578947368421,0.002174946284046882,-0.0052009585053295,-0.008321533608527202
1665,2,1.2105263157894737,-2.8947368421052633,-3.7894736842105265,0.004134493947097325,-0.009886833351754474,-0.012942763660478585
1666,2,1.2105263157894737,-2.8947368421052633,-2.947368421052632,0.008060967440490558,-0.019276226488129596,-0.019626703333368314
1667,2,1.2105263157894737,-2.8947368421052633,-2.105263157894737,0.01547360213454335,-0.037002092060864536,-0.026910612407901484
1668,2,1.2105263157894737,-2.8947368421052633,-1.2631578947368425,0.026920141122938814,-0.06437425051137542,-0.028090582041327465
